episode,total_reward,loss,epsilon
1,0.0,2.9799356315862724e-09,0.995
2,0.0,8.056525446775709e-10,0.990025
3,2.0,0.027538897469639778,0.985074875
4,1.0,0.0008016314823180437,0.9801495006250001
5,2.0,0.0001584907149663195,0.9752487531218751
6,0.0,4.975063916390354e-09,0.9703725093562657
7,0.0,7.611673957796938e-09,0.9655206468094844
8,0.0,4.853707658014628e-09,0.960693043575437
9,2.0,0.029404420405626297,0.9558895783575597
10,2.0,0.0001333738910034299,0.9511101304657719
11,0.0,1.125513371391662e-08,0.946354579813443
12,3.0,0.00011743940558517352,0.9416228069143757
13,3.0,0.0018638460896909237,0.9369146928798039
14,1.0,9.566879452904686e-05,0.9322301194154049
15,0.0,9.852089715423062e-05,0.9275689688183278
16,2.0,9.980591130442917e-05,0.9229311239742362
17,2.0,0.029189104214310646,0.918316468354365
18,1.0,0.02871750295162201,0.9137248860125932
19,3.0,0.0018346862634643912,0.9091562615825302
20,1.0,0.0001442206557840109,0.9046104802746175
21,1.0,0.00010021997150033712,0.9000874278732445
22,2.0,0.0011273878626525402,0.8955869907338783
23,2.0,1.7584143279236741e-06,0.8911090557802088
24,1.0,0.00010993564501404762,0.8866535105013078
25,3.0,0.028280898928642273,0.8822202429488013
26,1.0,0.029955273494124413,0.8778091417340573
27,0.0,0.00011487703159218654,0.8734200960253871
28,3.0,0.00024795508943498135,0.8690529955452602
29,1.0,0.001040783477947116,0.8647077305675338
30,1.0,1.0306424883310683e-05,0.8603841919146962
31,2.0,0.0009894316317513585,0.8560822709551227
32,0.0,8.339833357240423e-07,0.851801859600347
33,0.0,0.00011120073031634092,0.8475428503023453
34,2.0,0.029391556978225708,0.8433051360508336
35,0.0,0.00011193136015208438,0.8390886103705794
36,1.0,0.00010666290472727269,0.8348931673187264
37,3.0,1.4053279301151633e-05,0.8307187014821328
38,2.0,0.00064284005202353,0.8265651079747222
39,0.0,6.395521836566331e-07,0.8224322824348486
40,1.0,0.0002627671346999705,0.8183201210226743
41,0.0,2.129332187905675e-06,0.8142285204175609
42,3.0,0.02900203876197338,0.810157377815473
43,0.0,0.0002665362262632698,0.8061065909263957
44,4.0,0.00027350743766874075,0.8020760579717637
45,1.0,0.00032184418523684144,0.798065677681905
46,3.0,0.00029646127950400114,0.7940753492934954
47,1.0,0.0002862303808797151,0.7901049725470279
48,0.0,1.9251536286901683e-05,0.7861544476842928
49,1.0,0.0022670752368867397,0.7822236754458713
50,1.0,0.00030910412897355855,0.778312557068642
51,1.0,0.0007978188805282116,0.7744209942832988
52,1.0,0.02967899851500988,0.7705488893118823
53,3.0,0.02928478643298149,0.7666961448653229
54,2.0,0.028843622654676437,0.7628626641409962
55,0.0,1.0376883210483356e-06,0.7590483508202912
56,2.0,0.0005881142569705844,0.7552531090661897
57,1.0,0.0003740219399333,0.7514768435208588
58,2.0,0.0004105438129045069,0.7477194593032545
59,3.0,0.0008723408682271838,0.7439808620067382
60,1.0,0.0003750374016817659,0.7402609576967045
61,2.0,2.7446112653706223e-05,0.736559652908221
62,0.0,0.0003592957218643278,0.7328768546436799
63,3.0,7.176001236075535e-05,0.7292124703704616
64,6.0,0.02864944376051426,0.7255664080186093
65,2.0,0.029056109488010406,0.7219385759785162
66,2.0,0.0005853266338817775,0.7183288830986236
67,0.0,0.0005424247938208282,0.7147372386831305
68,2.0,0.0005202209576964378,0.7111635524897149
69,1.0,0.002792816609144211,0.7076077347272662
70,2.0,0.0005325197125785053,0.7040696960536299
71,2.0,0.0005194470868445933,0.7005493475733617
72,3.0,1.3862361811334267e-05,0.697046600835495
73,0.0,1.1807138434960507e-05,0.6935613678313175
74,1.0,0.0005764726083725691,0.6900935609921609
75,3.0,0.0019504510564729571,0.6866430931872001
76,2.0,0.03008619137108326,0.6832098777212641
77,2.0,0.00013477196625899523,0.6797938283326578
78,1.0,0.002576208207756281,0.6763948591909945
79,2.0,0.0020718565210700035,0.6730128848950395
80,5.0,0.001562230521813035,0.6696478204705644
81,1.0,0.03153832629323006,0.6662995813682115
82,0.0,0.0009785682195797563,0.6629680834613705
83,2.0,0.0002740820636972785,0.6596532430440636
84,1.0,0.030384153127670288,0.6563549768288433
85,1.0,0.030164338648319244,0.653073201944699
86,2.0,0.0017183140153065324,0.6498078359349755
87,0.0,4.684721261583036e-06,0.6465587967553006
88,1.0,0.029693657532334328,0.6433260027715241
89,1.0,0.030522409826517105,0.6401093727576664
90,3.0,0.0013120692456141114,0.6369088258938781
91,1.0,0.0009100871393457055,0.6337242817644086
92,1.0,0.0005296171875670552,0.6305556603555866
93,0.0,1.191346746054478e-05,0.6274028820538087
94,1.0,0.000996144488453865,0.6242658676435396
95,1.0,0.0003780023253057152,0.6211445383053219
96,1.0,0.0021026344038546085,0.6180388156137953
97,1.0,0.0010319366119801998,0.6149486215357263
98,2.0,5.100440830574371e-05,0.6118738784280476
99,3.0,0.0022629303857684135,0.6088145090359074
100,1.0,0.0012164651416242123,0.6057704364907278
101,1.0,0.0012642801739275455,0.6027415843082742
102,1.0,0.03137125074863434,0.5997278763867329
103,1.0,2.3714368580840528e-05,0.5967292370047992
104,4.0,0.0013198175001889467,0.5937455908197752
105,2.0,0.03033188357949257,0.5907768628656763
106,2.0,0.0001015950838336721,0.5878229785513479
107,2.0,0.0012192517751827836,0.5848838636585911
108,1.0,0.0030375709757208824,0.5819594443402982
109,0.0,0.0012038610875606537,0.5790496471185967
110,0.0,4.611727945302846e-06,0.5761543988830038
111,0.0,2.9387131235125707e-06,0.5732736268885887
112,0.0,3.188524033248541e-06,0.5704072587541458
113,1.0,0.03158244490623474,0.567555222460375
114,3.0,0.027369307354092598,0.5647174463480732
115,1.0,1.1666485079331324e-05,0.5618938591163328
116,3.0,0.000222090253373608,0.5590843898207511
117,3.0,0.001901049166917801,0.5562889678716474
118,2.0,0.002267007017508149,0.5535075230322891
119,7.0,0.0008835687767714262,0.5507399854171277
120,1.0,0.002265498973429203,0.547986285490042
121,0.0,0.002259646775200963,0.5452463540625918
122,2.0,0.002594438148662448,0.5425201222922789
123,1.0,0.029568852856755257,0.5398075216808175
