0.0,0.0,1.0,130,[0.0005]
1.0,9.860599614057719e-08,1.0,180,[0.0005]
3.0,3.7809942393217e-05,1.0,254,[0.0005]
0.0,7.822049643282298e-05,1.0,151,[0.0005]
0.0,8.186166853574832e-05,1.0,131,[0.0005]
2.0,3.839323867669009e-05,1.0,206,[0.0005]
3.0,9.369965404875984e-05,1.0,227,[0.0005]
2.0,0.00017453825500306265,1.0,227,[0.0005]
0.0,0.00011863847862841794,1.0,137,[0.0005]
1.0,9.039409649267327e-05,1.0,152,[0.0005]
0.0,9.138976533722598e-05,0.9090909090909091,137,[0.0005]
3.0,9.859053523396142e-05,0.8333333333333334,237,[0.0005]
2.0,8.424982643919065e-05,0.7692307692307692,198,[0.0005]
3.0,0.0001163715219241567,0.7142857142857143,267,[0.0005]
3.0,0.0001447502015143982,0.6666666666666666,253,[0.0005]
0.0,0.0001344713961269008,0.625,136,[0.0005]
3.0,0.0001964718026953051,0.5882352941176471,274,[0.0005]
4.0,0.00019715027813945198,0.5555555555555556,310,[0.0005]
2.0,0.00014803784841788,0.5263157894736842,236,[0.0005]
2.0,0.0001309043361194199,0.5,206,[0.0005]
3.0,0.00014186781314056134,0.47619047619047616,234,[0.0005]
0.0,9.526076583279064e-05,0.45454545454545453,126,[0.0005]
2.0,0.00010196763143176212,0.4347826086956522,183,[0.0005]
2.0,0.00010578952998039312,0.4166666666666667,214,[0.0005]
3.0,0.00010398979044985026,0.4,260,[0.00032]
4.0,0.00015323423668305621,0.3846153846153846,285,[0.0004]
3.0,0.0001852645078091882,0.37037037037037035,258,[0.0004]
2.0,0.00014302330120117404,0.35714285714285715,196,[0.0004]
3.0,0.00021227424612734467,0.3448275862068966,299,[0.0004]
5.0,0.0002966357858735137,0.3333333333333333,375,[0.0004]
3.0,0.0002722415764350444,0.3225806451612903,257,[0.0004]
4.0,0.00031598750780394765,0.3125,347,[0.0004]
1.0,0.00017067285230732522,0.30303030303030304,190,[0.0004]
1.0,0.00021988845386367758,0.29411764705882354,204,[0.0004]
0.0,0.00013137120722967667,0.2857142857142857,167,[0.0004]
2.0,0.00016178927072905936,0.2777777777777778,226,[0.0004]
0.0,5.978176220087334e-05,0.27027027027027023,154,[0.0004]
4.0,5.791856105497572e-05,0.2631578947368421,258,[0.0004]
7.0,0.0001480504241771996,0.25641025641025644,324,[0.0004]
4.0,0.000578076929627423,0.25,324,[0.0004]
3.0,0.0007403752337413607,0.24390243902439027,349,[0.0004]
2.0,0.00048511331913759934,0.23809523809523808,271,[0.0004]
2.0,0.0005885393096221378,0.23255813953488372,293,[0.0004]
3.0,0.00041287654806510546,0.22727272727272727,284,[0.0004]
2.0,0.0001782926371495705,0.2222222222222222,264,[0.0004]
3.0,0.00019316068268672098,0.2173913043478261,330,[0.0004]
3.0,0.00013392783438612242,0.2127659574468085,274,[0.0004]
5.0,0.00021221485851856414,0.20833333333333334,311,[0.0004]
1.0,0.00010870888326899148,0.2040816326530612,149,[0.0004]
3.0,0.0001623090719425818,0.2,243,[0.00025600000000000004]
0.0,0.00014744590218761006,0.19607843137254904,121,[0.00032]
2.0,0.0001689722514769528,0.1923076923076923,214,[0.00032]
2.0,0.00018821464692009613,0.18867924528301888,216,[0.00032]
3.0,0.00016570531873730943,0.18518518518518517,315,[0.00032]
0.0,0.00018882804027816745,0.18181818181818182,214,[0.00032]
2.0,0.00017064487959141843,0.17857142857142858,457,[0.00032]
1.0,0.0002492590076668421,0.17543859649122806,323,[0.00032]
5.0,0.00020501492968323873,0.1724137931034483,471,[0.00032]
2.0,0.000218532131244865,0.1694915254237288,306,[0.00032]
1.0,0.00024294762636600353,0.16666666666666666,350,[0.00032]
3.0,0.00024192695564088354,0.1639344262295082,302,[0.00032]
3.0,0.0002341961424026522,0.16129032258064516,330,[0.00032]
3.0,0.0002609540249592101,0.15873015873015872,289,[0.00032]
2.0,0.0002889647997362772,0.15625,321,[0.00032]
3.0,0.0003052854315319564,0.15384615384615385,404,[0.00032]
3.0,0.0002808304685037001,0.15151515151515152,303,[0.00032]
7.0,0.0002817575259534351,0.14925373134328357,374,[0.00032]
3.0,0.0006584931225894252,0.14705882352941177,440,[0.00032]
0.0,0.000381825355780893,0.14492753623188406,254,[0.00032]
2.0,0.00051010020088288,0.14285714285714285,300,[0.00032]
3.0,0.0005302343798874062,0.14084507042253522,348,[0.00032]
3.0,0.0007645674086343206,0.1388888888888889,310,[0.00032]
2.0,0.00019089793036910124,0.136986301369863,324,[0.00032]
2.0,0.00013894475862398395,0.13513513513513511,249,[0.00032]
2.0,0.0001824498075497104,0.13333333333333333,326,[0.00020480000000000004]
2.0,0.00014711615336855175,0.13157894736842105,295,[0.00025600000000000004]
