episode,total_reward,loss,epsilon
1,168.0,13.025798797607422,0.995
2,210.0,0.050688259303569794,0.990025
3,189.0,0.03216400742530823,0.985074875
4,189.0,0.16588541865348816,0.9801495006250001
5,189.0,0.14340215921401978,0.9752487531218751
6,189.0,0.6466588377952576,0.9703725093562657
7,252.0,0.3559826612472534,0.9655206468094844
8,294.0,1.327146053314209,0.960693043575437
9,294.0,13.077617645263672,0.9558895783575597
10,294.0,1.5855716466903687,0.9511101304657719
11,168.0,1.285973310470581,0.946354579813443
12,168.0,12.489914894104004,0.9416228069143757
13,315.0,12.718396186828613,0.9369146928798039
14,483.0,10.811330795288086,0.9322301194154049
15,315.0,25.111125946044922,0.9275689688183278
16,147.0,0.16370773315429688,0.9229311239742362
17,189.0,0.008001103065907955,0.918316468354365
18,273.0,25.96231460571289,0.9137248860125932
19,189.0,0.31458571553230286,0.9091562615825302
20,168.0,0.5091935396194458,0.9046104802746175
21,189.0,12.733603477478027,0.9000874278732445
22,273.0,14.0301513671875,0.8955869907338783
23,252.0,20.32525634765625,0.8911090557802088
24,273.0,12.611625671386719,0.8866535105013078
25,147.0,8.708344459533691,0.8822202429488013
26,231.0,8.80477523803711,0.8778091417340573
27,147.0,0.8416497111320496,0.8734200960253871
28,252.0,25.27499008178711,0.8690529955452602
29,210.0,12.350762367248535,0.8647077305675338
30,315.0,0.36227142810821533,0.8603841919146962
31,189.0,13.676291465759277,0.8560822709551227
32,126.0,0.5206076502799988,0.851801859600347
33,189.0,0.16980814933776855,0.8475428503023453
34,210.0,12.577736854553223,0.8433051360508336
35,189.0,1.626706580282189e-05,0.8390886103705794
36,168.0,12.807229042053223,0.8348931673187264
37,357.0,12.579346656799316,0.8307187014821328
38,336.0,1.1500250101089478,0.8265651079747222
39,357.0,12.880044937133789,0.8224322824348486
40,168.0,0.2768191993236542,0.8183201210226743
41,315.0,14.343533515930176,0.8142285204175609
42,378.0,50.0462646484375,0.810157377815473
43,189.0,24.39734649658203,0.8061065909263957
44,147.0,12.701913833618164,0.8020760579717637
45,147.0,13.10357666015625,0.798065677681905
