episode,total_reward,loss,epsilon
1,1.0,3.4027772926492617e-05,0.995
2,1.0,2.039068021986168e-05,0.990025
3,1.0,2.609172952361405e-05,0.985074875
4,2.0,3.635445318650454e-05,0.9801495006250001
5,2.0,0.029638871550559998,0.9752487531218751
6,2.0,7.583694241475314e-06,0.9703725093562657
7,2.0,0.029219690710306168,0.9655206468094844
8,3.0,0.02853134088218212,0.960693043575437
9,2.0,8.847485332807992e-06,0.9558895783575597
10,2.0,0.00019577807688619941,0.9511101304657719
11,0.0,0.00020274594135116786,0.946354579813443
12,0.0,0.00020259075972717255,0.9416228069143757
13,0.0,5.697327054576817e-10,0.9369146928798039
14,1.0,0.00021971779642626643,0.9322301194154049
15,1.0,0.0003099745081271976,0.9275689688183278
16,2.0,0.02967623807489872,0.9229311239742362
17,1.0,0.0005359835340641439,0.918316468354365
18,1.0,0.0005449213786050677,0.9137248860125932
19,0.0,0.0005413640174083412,0.9091562615825302
20,2.0,1.9696613890118897e-05,0.9046104802746175
21,4.0,0.001044421922415495,0.9000874278732445
22,0.0,0.0005389503785409033,0.8955869907338783
23,0.0,0.0005385800031945109,0.8911090557802088
24,4.0,0.0038538696244359016,0.8866535105013078
25,0.0,0.0005394560284912586,0.8822202429488013
26,2.0,0.028704315423965454,0.8778091417340573
27,1.0,4.975940828444436e-05,0.8734200960253871
28,2.0,0.028834423050284386,0.8690529955452602
29,2.0,0.030443565919995308,0.8647077305675338
30,2.0,0.0007128301076591015,0.8603841919146962
31,1.0,0.0006226727273315191,0.8560822709551227
32,1.0,1.6531397761809785e-07,0.851801859600347
33,1.0,5.438024345494341e-06,0.8475428503023453
34,3.0,0.0016429619863629341,0.8433051360508336
35,2.0,0.0005440096138045192,0.8390886103705794
36,0.0,0.0007481241482309997,0.8348931673187264
37,2.0,0.0008972635259851813,0.8307187014821328
38,0.0,1.3480097038609529e-09,0.8265651079747222
39,4.0,0.02903616800904274,0.8224322824348486
40,1.0,0.030800269916653633,0.8183201210226743
41,2.0,0.02905956842005253,0.8142285204175609
42,1.0,0.030134443193674088,0.810157377815473
43,2.0,2.6988582249032333e-06,0.8061065909263957
44,2.0,0.0011373707093298435,0.8020760579717637
45,4.0,0.03113996423780918,0.798065677681905
46,0.0,4.5923553670945694e-07,0.7940753492934954
47,1.0,0.0025019522290676832,0.7901049725470279
48,1.0,0.00019737877300940454,0.7861544476842928
49,1.0,0.0001386259973514825,0.7822236754458713
50,0.0,0.0012019675923511386,0.778312557068642
51,0.0,0.0012035670224577188,0.7744209942832988
52,0.0,0.0012031856458634138,0.7705488893118823
53,3.0,0.02929677627980709,0.7666961448653229
54,2.0,0.002477753907442093,0.7628626641409962
55,0.0,0.0015597003512084484,0.7590483508202912
56,3.0,0.0022624062839895487,0.7552531090661897
57,0.0,0.0015595084987580776,0.7514768435208588
58,1.0,5.823214337397076e-07,0.7477194593032545
59,0.0,8.923795924431488e-09,0.7439808620067382
60,2.0,0.030643809586763382,0.7402609576967045
61,2.0,0.002040483755990863,0.736559652908221
62,0.0,0.0015288954600691795,0.7328768546436799
63,3.0,0.027761491015553474,0.7292124703704616
64,0.0,1.5060966518376517e-07,0.7255664080186093
65,3.0,4.313226781960111e-06,0.7219385759785162
66,2.0,0.0020280044991523027,0.7183288830986236
67,6.0,0.03321989253163338,0.7147372386831305
68,1.0,0.0027567273937165737,0.7111635524897149
69,1.0,0.003417321015149355,0.7076077347272662
70,3.0,0.0025880157481878996,0.7040696960536299
71,4.0,0.002558893756940961,0.7005493475733617
72,2.0,0.0044482676312327385,0.697046600835495
73,1.0,3.601321623136755e-07,0.6935613678313175
74,2.0,0.0008128423360176384,0.6900935609921609
75,4.0,0.004149016458541155,0.6866430931872001
76,1.0,0.004914165940135717,0.6832098777212641
77,2.0,0.00018557820294518024,0.6797938283326578
78,1.0,0.03347078710794449,0.6763948591909945
79,2.0,0.00381022528745234,0.6730128848950395
80,5.0,0.03286482393741608,0.6696478204705644
81,1.0,0.0004951154114678502,0.6662995813682115
82,0.0,0.003770367940887809,0.6629680834613705
83,4.0,0.0004926735418848693,0.6596532430440636
84,2.0,0.03329524025321007,0.6563549768288433
85,1.0,0.0037699297536164522,0.653073201944699
86,0.0,0.0037384680472314358,0.6498078359349755
87,2.0,0.0037299171090126038,0.6465587967553006
88,1.0,0.003735781880095601,0.6433260027715241
89,1.0,4.503192030824721e-06,0.6401093727576664
90,5.0,0.0007002732018008828,0.6369088258938781
91,3.0,0.0016930234851315618,0.6337242817644086
92,2.0,0.0003423618618398905,0.6305556603555866
93,0.0,0.004754545167088509,0.6274028820538087
94,2.0,7.51803963794373e-06,0.6242658676435396
95,0.0,1.5731461644463707e-06,0.6211445383053219
96,2.0,0.0020884182304143906,0.6180388156137953
97,2.0,0.035390011966228485,0.6149486215357263
